Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
19,17:14:41.17,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.302618785161364,7.302618785161357,92.6973802261222,92.6973802261222,319.6348752350714,300.1467273031134,0.0016544785655082028,92.69738121483863
20,17:14:41.68,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.10540293543281,7.105402935432803,92.8945960763548,92.8945960763548,318.9445267894347,300.15207730130066,0.001614881639937232,92.8945970645672
21,17:14:42.18,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.930238247081754,6.930238247081747,93.06976076522207,93.06976076522207,318.2630990423383,300.1572075141976,0.001575774343479506,93.06976175291824
22,17:14:42.70,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.774376932848563,6.774376932848556,93.22562207998408,93.22562207998408,317.5909385388498,300.16212127196377,0.0015371565482260813,93.22562306715143
23,17:14:43.21,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.635537279059349,6.635537279059342,93.36446173431519,93.36446173431519,316.92838748870895,300.1668219982659,0.001499028123108526,93.36446272094065
24,17:14:43.72,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.5118105733531255,6.511810573353118,93.48818844057686,93.48818844057686,316.27578454733725,300.1713132088474,0.0014613889337812976,93.48818942664687
25,17:14:44.23,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.401589585841788,6.401589585841781,93.59840942865773,93.59840942865773,315.63346526703185,300.17559851028443,0.001424238842498244,93.59841041415821
26,17:14:44.72,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.303513007195574,6.3035130071955665,93.69648600788808,93.69648600788808,315.00176228819805,300.1796815988397,0.00138757770798286,93.69648699280442
27,17:14:45.22,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.2164218490271965,6.216421849027189,93.78357716665576,93.78357716665576,314.3810053198196,300.18356625934405,0.0013514053852918997,93.7835781509728
28,17:14:45.70,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.139324916009181,6.139324916009174,93.86067410028885,93.86067410028885,313.77152094408814,300.18725636404815,0.001315721725671916,93.86067508399081
29,17:14:46.22,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.071371231548387,6.07137123154838,93.92862778538112,93.92862778538112,313.1736322701072,300.1907558713965,0.001280526576408265,93.92862876845162
30,17:14:46.74,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.01182784668912,6.011827846689113,93.98817117088892,93.98817117088892,312.587658454494,300.19406882468064,0.0012458197806660789,93.98817215331088
31,17:14:47.25,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.960061855485769,5.960061855485762,94.03993716275853,94.03993716275853,312.0139141016302,300.19719935053496,0.001211601177322668,94.03993814451422
32,17:14:47.75,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.915525726194501,5.915525726194494,94.08447329273454,94.08447329273454,311.45270855267273,300.20015165724107,0.0011778706007907669,94.0844742738055
33,17:14:48.26,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.877745267934806,5.877745267934799,94.12225375169822,94.12225375169822,310.9043450698256,300.2029300328081,0.001144627880832,94.12225473206519
34,17:14:48.77,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.846309708659996,5.846309708659989,94.1536893116971,94.1536893116971,310.36911992052177,300.20553884280065,0.00111187284235988,94.15369029134
35,17:14:49.27,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.820863477409643,5.8208634774096355,94.17913554369242,94.17913554369242,309.8473213648942,300.2079825278839,0.0010796053052316002,94.17913652259035
36,17:14:49.78,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.80109937247373,5.801099372473723,94.19889964939516,94.19889964939516,309.339228549085,300.2102656010598,0.0010478250840278175,94.19890062752627
37,17:14:50.30,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.786752864790824,5.786752864790817,94.2132461578677,94.2132461578677,308.84511030648633,300.2123926445662,0.0010165319878195549,94.21324713520917
38,17:14:50.79,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.777597338023379,5.777597338023372,94.2224016854486,94.2224016854486,308.36522386884826,300.2143683064136,0.0009857258199212685,94.22240266197662
39,17:14:51.29,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.773440107211793,5.773440107211786,94.22655891709856,94.22655891709856,307.8998134893071,300.21619729653287,0.0009554063776290482,94.2265598927882
40,17:14:51.81,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.774119089565765,5.774119089565758,94.225879935609,94.225879935609,307.4491089797494,300.21788438251053,0.0009255734519428217,94.22588091043423
41,17:14:52.31,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.779500025919658,5.779500025919651,94.22049900014682,94.22049900014682,307.0133241655279,300.21943438488586,0.0008962268272713295,94.22049997408034
42,17:14:52.81,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.789474171231747,5.78947417123174,94.21052485575501,94.21052485575501,306.5926552613778,300.22085217198827,0.0008673662811185227,94.21052582876825
43,17:14:53.32,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.803956388427932,5.803956388427925,94.19604263950906,94.19604263950906,306.18727917345143,300.222142654293,0.000838991583749908,94.19604361157207
44,17:14:53.83,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.822883592774882,5.8228835927748746,94.17711543614377,94.17711543614377,305.7973517337005,300.2233107782752,0.0008111024978372225,94.17711640722511
45,17:14:54.35,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.846213504500747,5.8462135045007395,94.15378552543257,94.15378552543257,305.42300587440104,300.22436151974443,0.0007836987780796635,94.15378649549925
46,17:14:54.85,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.8739236760921125,5.873923676092105,94.12607535489053,94.12607535489053,305.0643497524426,300.2252998766454,0.0007567801707997189,94.12607632390788
47,17:14:55.36,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.906010767995837,5.90601076799583,94.09398826407259,94.09398826407259,304.72146483510915,300.22613086131224,0.0007303464135114504,94.09398923200416
48,17:14:55.89,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.942490052668681,5.942490052668674,94.0575089805239,94.0575089805239,304.3944039614678,300.22685949216907,0.0007043972344588609,94.05750994733131
49,17:14:56.37,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,5.983395132306005,5.983395132305998,94.01660390205114,94.01660390205114,304.0831893961645,300.2274907848731,0.0006789323521217253,94.016604867694
50,17:14:56.89,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.02877786035429,6.028777860354284,93.97122117521002,93.97122117521002,303.7878108954082,300.22802974290244,0.0006539514746859936,93.9712221396457
51,17:14:57.40,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.0787084612462,6.078708461246194,93.92129057557023,93.92129057557023,303.50822380819216,300.2284813475975,0.0006294542994755581,93.9212915387538
52,17:14:57.91,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.133275846840335,6.133275846840329,93.86672319127568,93.86672319127568,303.244347239358,300.228850547672,0.0006054405123418232,93.86672415315967
53,17:14:58.43,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.192588131931906,6.1925881319319,93.80741090753388,93.80741090753388,302.9960623049068,300.22914224821693,0.0005819097870071233,93.8074118680681
54,17:14:58.92,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.256773355044555,6.256773355044548,93.74322568582411,93.74322568582411,302.76321051397656,300.22936129923323,0.0005588617843575788,93.74322664495544
55,17:14:59.43,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.325980414630915,6.325980414630908,93.67401862769691,93.67401862769691,302.54559231606396,300.2295124837363,0.0005362961516804719,93.67401958536908
56,17:14:59.94,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.400380234912571,6.400380234912564,93.59961880893407,93.59961880893407,302.34296585628147,300.2296005054901,0.0005142125218406426,93.59961976508743
57,17:15:00.46,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.48016717999538,6.480167179995373,93.51983186543343,93.51983186543343,302.15504598559073,300.2296299764407,0.0004926105123897427,93.51983282000462
58,17:15:00.95,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.565560739728914,6.565560739728907,93.4344383073494,93.4344383073494,301.9815035768755,300.22960540393393,0.00047148972460142916,93.43443926027109
59,17:15:01.46,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.65680751617928,6.656807516179273,93.34319153262018,93.34319153262018,301.8219652012142,300.2295311778166,0.00045084974242471363,93.34319248382072
60,17:15:01.96,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.754183545713315,6.754183545713308,93.24581550488365,93.24581550488365,301.676013221524,300.22941155753836,0.0004306901313466903,93.24581645428668
61,17:15:02.48,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.85799699873862,6.857996998738614,93.14200205373731,93.14200205373731,301.54318636257074,300.2292506593868,0.00041101043715472004,93.14200300126139
62,17:15:03.00,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,6.968591307334774,6.968591307334767,93.03140774710717,93.03140774710717,301.4229808167939,300.2290524440076,0.00039181018458682914,93.03140869266522
63,17:15:03.50,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.086348780622425,7.086348780622418,92.91365027587862,92.91365027587862,301.3148519440558,300.2288207043765,0.0003730888758575543,92.91365121937757
64,17:15:04.00,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.211694779088764,7.211694779088758,92.78830427957115,92.78830427957115,301.2182166197889,300.2285590544086,0.00035484598904469,92.78830522091124
65,17:15:04.52,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.345102532642683,7.345102532642676,92.65489652828315,92.65489652828315,301.1324562795373,300.2282709184031,0.0003370809763203327,92.65489746735732
66,17:15:05.03,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.487098703440147,7.48709870344014,92.51290035986666,92.51290035986666,301.0569206979875,300.22795952153615,0.00031979326200720295,92.51290129655985
67,17:15:05.54,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.638269814167842,7.638269814167836,92.36172925164381,92.36172925164381,300.9909325266596,300.2276278816216,0.0003029822404384039,92.36173018583216
68,17:15:06.05,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.799269686347768,7.7992696863477615,92.20072938210231,92.20072938210231,300.93379259593377,300.2272788023637,0.00028664727359545034,92.20073031365223
69,17:15:06.56,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,7.97082806240648,7.970828062406474,92.02917100882637,92.02917100882637,300.8847859635543,300.22691486832497,0.00027078768849548527,92.02917193759352
70,17:15:07.07,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,8.153760621121636,8.153760621121629,91.8462384530502,91.8462384530502,300.84318866291306,300.22653844181997,0.0002554027742939584,91.84623937887837
71,17:15:07.58,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,8.34898064039042,8.348980640390414,91.6510184368899,91.6510184368899,300.8082750702866,300.22615166192804,0.00024049177906352182,91.65101935960958
72,17:15:08.10,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,8.557512616348927,8.55751261634892,91.44248646422406,91.44248646422406,300.7793257712408,300.22575644578694,0.0002260539062033113,91.44248738365107
73,17:15:08.60,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,8.780508216671642,8.780508216671635,91.21949086739465,91.21949086739465,300.75563576367534,300.2253544922869,0.00021208831042488383,91.21949178332835
74,17:15:09.10,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,9.01926503224411,9.019265032244103,90.98073405553455,90.98073405553455,300.73652279026703,300.22494728822875,0.0001985940932515751,90.9807349677559
75,17:15:09.58,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,9.27524870034358,9.275248700343573,90.72475039138722,90.72475039138722,300.7213355491435,300.2245361169423,0.00018557029795654057,90.72475129965642
76,17:15:10.08,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,9.550119110537796,9.55011911053779,90.44987998540822,90.44987998540822,300.7094614922718,300.2241220692778,0.00017301590385076802,90.44988088946221
77,17:15:10.60,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,9.845761580321067,9.84576158032106,90.1542375201296,90.1542375201296,300.7003338911807,300.223706056795,0.00016092981981528055,90.15423841967893
78,17:15:11.10,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,10.164324112369297,10.16432411236929,89.83567499290535,89.83567499290535,300.6934378350908,300.22328882687356,0.00014931087695079181,89.8356758876307
79,17:15:11.59,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,10.508262134161031,10.508262134161022,89.49173697629101,89.49173697629101,300.68831483374424,300.22287097937254,0.00013815782019220473,89.49173786583897
80,17:15:12.12,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,10.880392493381168,10.880392493381159,89.11960662264055,89.11960662264055,300.684565732479,300.2224529843718,0.0001274692987032272,89.11960750661883
81,17:15:12.63,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,11.283958965294193,11.283958965294184,88.71604015673414,88.71604015673414,300.6818517154179,300.22203520045326,0.0001172438548262671,88.71604103470581
82,17:15:13.14,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,11.722712156123912,11.722712156123903,88.2772869723994,88.2772869723994,300.67989327624923,300.22161789292863,0.00010747991131236286,88.27728784387608
83,17:15:13.66,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,12.201007505947189,12.20100750594718,87.79899162961897,87.79899162961897,300.67846717250615,300.2212012514052,9.817575649215797e-05,87.79899249405281
84,17:15:14.17,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,12.723926167485557,12.723926167485548,87.27607297574048,87.27607297574048,300.67740153957743,300.2207854061116,8.932952696775831e-05,87.27607383251444
85,17:15:14.68,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,13.297424944986208,13.2974249449862,86.7025742065975,86.7025742065975,300.6765695082108,300.2203704424847,8.093918730124695e-05,86.7025750550138
86,17:15:15.18,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,13.928523326346754,13.928523326346747,86.07147583438723,86.07147583438723,300.6758818198274,300.2199564136463,7.300250604125563e-05,86.07147667365325
87,17:15:15.66,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,14.62553806689542,14.625538066895412,85.37446110389324,85.37446110389324,300.67527903849606,300.21954335056375,6.551702725420358e-05,85.37446193310458
88,17:15:16.16,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,15.398378949122108,15.398378949122101,84.60162023275821,84.60162023275821,300.674723988786,300.21913126987465,5.8480036497769605e-05,84.6016210508779
89,17:15:16.68,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,16.25892343137581,16.258923431375806,83.74107576279117,83.74107576279117,300.6741949864057,300.21872017953757,5.18885198717943e-05,83.7410765686242
90,17:15:17.19,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,17.221493069922296,17.221493069922293,82.77850613791567,82.77850613791567,300.67368027424925,300.21831008261773,4.573911437975833e-05,82.7785069300777
91,17:15:17.70,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,18.30346088262291,18.303460882622904,81.69653834049836,81.69653834049836,300.67317385668315,300.2179009796076,4.0028047295776254e-05,81.69653911737709
92,17:15:18.22,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,19.526025860198025,19.526025860198022,80.47397338009463,80.47397338009463,300.6726726899429,300.2174928697032,3.475106150735944e-05,80.47397413980198
93,17:15:18.74,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,20.915197285833848,20.91519728583384,79.08480197385316,79.08480197385316,300.67217499661496,300.2170857514137,2.990332282427446e-05,79.08480271416616
94,17:15:19.25,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,22.50303377503993,22.503033775039924,77.49696550667194,77.49696550667194,300.6716793740663,300.21667962279247,2.5479303916759026e-05,77.49696622496006
95,17:15:19.75,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,24.32917125610493,24.329171256104928,75.67082805075829,75.67082805075829,300.67118437149196,300.2162744814793,2.14726377549035e-05,75.67082874389507
96,17:15:20.25,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,26.442630590395687,26.442630590395684,73.55736874534641,73.55736874534641,300.6706882885161,300.21587032465374,1.7875931030252115e-05,73.55736940960432
97,17:15:20.75,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,28.90377568796048,28.903775687960476,71.09622368110823,71.09622368110823,300.6701890490148,300.2154671489425,1.4680524934966948e-05,71.09622431203952
98,17:15:21.26,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,31.786005313313314,31.786005313313332,68.2139940943723,68.2139940943723,300.6696840863114,300.21506495029195,1.1876186870768391e-05,68.21399468668669
99,17:15:21.75,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,35.17612429801922,35.17612429801928,64.82387515451279,64.82387515451279,300.6691702305973,300.21466372380775,9.450712614173626e-06,64.82387570198078
100,17:15:22.26,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,39.17102704035815,39.1710270403582,60.82897246419397,60.82897246419397,300.6686436377463,300.2142634635664,7.389415815807578e-06,60.828972959641845
101,17:15:22.78,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,43.86589143771804,43.86589143771801,56.13410812675267,56.13410812675267,300.66809989262345,300.2138641624268,5.674484983796138e-06,56.13410856228196
102,17:15:23.30,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,49.32543331398715,49.32543331398728,50.67456631834491,50.67456631834491,300.6675346321383,300.2134658119217,4.284208143369065e-06,50.67456668601286
103,17:15:23.78,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,55.527214011055484,55.52721401105536,44.4727856956529,44.4727856956529,300.66694464826594,300.21306840239265,3.1921247301733936e-06,44.472785988944516
104,17:15:24.29,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,62.27435809382818,62.27435809382837,37.72564168985457,37.72564168985457,300.66632813809036,300.21267192358675,2.3662995432587316e-06,37.72564190617182
105,17:15:24.81,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,69.11486484033047,69.1148648403306,30.88513501602342,30.88513501602342,300.6657269934724,300.21227636767816,1.7691510345929688e-06,30.88513515966953
106,17:15:25.32,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,75.37640915367936,75.37640915367943,24.623590762681975,24.623590762681975,300.6642320322352,300.211881692338,1.358518889647106e-06,24.62359084632064
107,17:15:25.83,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,80.41801403688986,80.41801403688883,19.581985921121802,19.581985921121802,300.68763289974396,300.2114889739007,1.0905585628099003e-06,19.581985963110142
108,17:15:26.36,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,83.71892491850903,83.71892491850858,16.281075062940495,16.281075062940495,300.6641243373431,300.2110963421637,9.136676614671816e-07,16.281075081490968
109,17:15:26.88,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,84.93343791728202,84.93343791728178,15.066562074657202,15.066562074657202,300.66373187751753,300.2107045571225,7.471676614671817e-07,15.06656208271798
110,17:15:27.39,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.33260289826575,85.33260289826563,14.667397098231605,14.667397098231605,300.66336875769167,300.21031376383024,5.806676614671818e-07,14.667397101734252
111,17:15:27.90,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.4636930243957,85.46369302439564,14.536306974082303,14.536306974082303,300.6629916525432,300.2099239519437,4.1416766146718186e-07,14.536306975604305
112,17:15:28.42,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.50683302371782,85.50683302371779,14.493166975620838,14.493166975620838,300.6626105349301,300.2095351162845,2.4766766146718195e-07,14.493166976282183
113,17:15:28.93,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52113881596789,85.52113881596789,14.478861183744735,14.478861183744735,300.66222874346556,300.2091472535151,8.116766146718207e-08,14.478861184032112
114,17:15:29.44,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52599347456561,85.52599347456561,14.474006525309525,14.474006525309525,300.66184737333697,300.20876036090823,-8.533233853281784e-08,14.47400652543439
115,17:15:29.95,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52775028160033,85.52775028160033,14.472249718345413,14.472249718345413,300.66146678212317,300.20837443594127,-2.518323385328178e-07,14.472249718399667
116,17:15:30.44,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52849144369507,85.52849144369507,14.471508556281346,14.471508556281346,300.66108708543413,300.20798947616265,-4.183323385328177e-07,14.471508556304927
117,17:15:30.95,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.5288993970051,85.5288993970051,14.471100602984647,14.471100602984647,300.66070831956364,300.2076054791481,-5.848323385328176e-07,14.471100602994893
118,17:15:31.45,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52919771124073,85.52919771124073,14.470802288754816,14.470802288754816,300.6603304948067,300.2072224424865,-7.513323385328175e-07,14.470802288759273
119,17:15:31.95,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52945967277611,85.52945967277611,14.470540327221954,14.470540327221954,300.6599536129472,300.20684036377486,-9.178323385328174e-07,14.470540327223889
120,17:15:32.48,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52970930576377,85.52970930576377,14.47029069423539,14.47029069423539,300.6595776729835,300.2064592406171,-1.0843323385328173e-06,14.470290694236226
121,17:15:32.96,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.52995448634726,85.52995448634726,14.470045513652375,14.470045513652375,300.65920267300436,300.2060790706233,-1.2508323385328173e-06,14.470045513652735
122,17:15:33.47,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53019779737231,85.53019779737231,14.469802202627532,14.469802202627532,300.6588286108048,300.2056998514096,-1.4173323385328174e-06,14.46980220262769
123,17:15:33.98,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53044008653674,85.53044008653674,14.469559913463184,14.469559913463184,300.65845548408714,300.20532158059814,-1.5838323385328174e-06,14.469559913463256
124,17:15:34.48,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53068163275057,85.53068163275057,14.4693183672494,14.4693183672494,300.65808329052766,300.2049442558171,-1.7503323385328174e-06,14.469318367249429
125,17:15:35.02,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53092252847011,85.53092252847011,14.469077471529882,14.469077471529882,300.6577120277976,300.2045678747005,-1.9168323385328174e-06,14.469077471529888
126,17:15:35.54,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53116280502856,85.53116280502856,14.468837194971437,14.468837194971437,300.6573416935707,300.2041924348882,-2.0833323385328174e-06,14.468837194971442
127,17:15:36.05,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53140247371987,85.53140247371987,14.468597526280131,14.468597526280131,300.65697228552534,300.20381793402623,-2.2498323385328174e-06,14.468597526280135
128,17:15:36.56,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53164153926629,85.53164153926629,14.468358460733716,14.468358460733716,300.6566038013455,300.2034443697662,-2.4163323385328174e-06,14.468358460733711
129,17:15:37.06,1.667e-06,100.0,100.0,333.0,0.0,300.0,0.001,85.53188000423327,85.53188000423327,14.468119995766736,14.468119995766736,300.6562362387206,300.2030717397658,-2.5828323385328175e-06,14.468119995766726
