Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
370,01:11:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.9037,47.9037,24.1222,24.1222,299.107,293.3499,0.5005,4.1926
371,01:11:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.8592,47.8592,24.1179,24.1179,299.1024,293.3496,0.5005,4.2815
372,01:11:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.815,47.815,24.1135,24.1135,299.098,293.3493,0.5005,4.3701
373,01:11:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.7709,47.7709,24.1091,24.1091,299.0935,293.349,0.5005,4.4582
374,01:11:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.727,47.727,24.1045,24.1045,299.089,293.3488,0.5005,4.5459
375,01:11:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.6834,47.6834,24.0999,24.0999,299.0846,293.3485,0.5005,4.6333
376,01:11:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.6399,47.6399,24.0952,24.0952,299.0802,293.3482,0.5005,4.7202
377,01:11:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5966,47.5966,24.0903,24.0903,299.0758,293.348,0.5005,4.8068
378,01:11:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5535,47.5535,24.0854,24.0854,299.0714,293.3477,0.5005,4.8929
379,01:11:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5106,47.5106,24.0804,24.0804,299.0671,293.3474,0.5005,4.9787
380,01:11:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.468,47.468,24.0753,24.0753,299.0627,293.3472,0.5005,5.0641
381,01:11:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.4255,47.4255,24.0702,24.0702,299.0584,293.3469,0.5005,5.1491
382,01:11:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.3832,47.3832,24.0649,24.0649,299.0541,293.3466,0.5005,5.2337
383,01:11:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.341,47.341,24.0595,24.0595,299.0498,293.3464,0.5005,5.3179
384,01:11:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2991,47.2991,24.0541,24.0541,299.0455,293.3461,0.5005,5.4018
385,01:12:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2574,47.2574,24.0486,24.0486,299.0413,293.3458,0.5005,5.4852
386,01:12:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2158,47.2158,24.043,24.043,299.0371,293.3456,0.5005,5.5683
387,01:12:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.1745,47.1745,24.0373,24.0373,299.0328,293.3453,0.5005,5.651
388,01:12:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.1333,47.1333,24.0315,24.0315,299.0286,293.3451,0.5005,5.7334
389,01:12:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0923,47.0923,24.0257,24.0257,299.0245,293.3448,0.5005,5.8154
390,01:12:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0515,47.0515,24.0198,24.0198,299.0203,293.3446,0.5005,5.897
391,01:12:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0109,47.0109,24.0137,24.0137,299.0162,293.3443,0.5005,5.9782
392,01:12:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.9705,46.9705,24.0077,24.0077,299.012,293.344,0.5005,6.0591
393,01:12:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.9302,46.9302,24.0015,24.0015,299.0079,293.3438,0.5005,6.1396
394,01:12:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8901,46.8901,23.9952,23.9952,299.0038,293.3435,0.5005,6.2197
395,01:12:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8502,46.8502,23.9889,23.9889,298.9997,293.3433,0.5005,6.2995
396,01:12:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8105,46.8105,23.9825,23.9825,298.9957,293.343,0.5005,6.3789
397,01:12:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.771,46.771,23.976,23.976,298.9916,293.3428,0.5005,6.458
398,01:12:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.7316,46.7316,23.9695,23.9695,298.9876,293.3425,0.5005,6.5367
399,01:12:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6925,46.6925,23.9629,23.9629,298.9836,293.3423,0.5005,6.6151
400,01:12:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6534,46.6534,23.9562,23.9562,298.9796,293.3421,0.5005,6.6931
401,01:12:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6146,46.6146,23.9494,23.9494,298.9756,293.3418,0.5005,6.7708
402,01:12:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.5759,46.5759,23.9425,23.9425,298.9717,293.3416,0.5005,6.8481
403,01:12:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.5375,46.5375,23.9356,23.9356,298.9677,293.3413,0.5005,6.9251
404,01:12:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.4991,46.4991,23.9286,23.9286,298.9638,293.3411,0.5005,7.0017
405,01:12:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.461,46.461,23.9216,23.9216,298.9599,293.3409,0.5005,7.078
406,01:12:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.423,46.423,23.9145,23.9145,298.956,293.3406,0.5005,7.1539
407,01:12:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3852,46.3852,23.9073,23.9073,298.9521,293.3404,0.5005,7.2296
408,01:12:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3476,46.3476,23.9,23.9,298.9483,293.3401,0.5005,7.3048
409,01:12:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3101,46.3101,23.8926,23.8926,298.9444,293.3399,0.5005,7.3798
410,01:12:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.2728,46.2728,23.8852,23.8852,298.9406,293.3397,0.5005,7.4544
411,01:12:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.2357,46.2357,23.8778,23.8778,298.9368,293.3394,0.5005,7.5286
412,01:12:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1987,46.1987,23.8702,23.8702,298.933,293.3392,0.5005,7.6026
413,01:12:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1619,46.1619,23.8626,23.8626,298.9292,293.339,0.5005,7.6762
414,01:12:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1253,46.1253,23.855,23.855,298.9255,293.3387,0.5005,7.7495
415,01:12:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0888,46.0888,23.8472,23.8472,298.9217,293.3385,0.5005,7.8225
416,01:12:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0525,46.0525,23.8394,23.8394,298.918,293.3383,0.5005,7.8951
417,01:12:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0163,46.0163,23.8316,23.8316,298.9143,293.3381,0.5005,7.9674
418,01:12:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9803,45.9803,23.8237,23.8237,298.9106,293.3378,0.5005,8.0394
419,01:12:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9445,45.9445,23.8157,23.8157,298.9069,293.3376,0.5005,8.1111
420,01:12:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9088,45.9088,23.8076,23.8076,298.9032,293.3374,0.5005,8.1824
421,01:12:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8733,45.8733,23.7995,23.7995,298.8996,293.3372,0.5005,8.2535
422,01:12:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8379,45.8379,23.7913,23.7913,298.8959,293.3369,0.5005,8.3242
423,01:12:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8027,45.8027,23.7831,23.7831,298.8923,293.3367,0.5005,8.3946
424,01:12:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.7676,45.7676,23.7748,23.7748,298.8887,293.3365,0.5005,8.4648
425,01:12:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.7327,45.7327,23.7665,23.7665,298.8851,293.3363,0.5006,8.5346
426,01:12:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.698,45.698,23.7581,23.7581,298.8815,293.336,0.5006,8.604
427,01:12:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.6634,45.6634,23.7496,23.7496,298.878,293.3358,0.5006,8.6732
428,01:12:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.6289,45.6289,23.7411,23.7411,298.8744,293.3356,0.5006,8.7421
429,01:12:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5947,45.5947,23.7325,23.7325,298.8709,293.3354,0.5006,8.8107
430,01:12:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5605,45.5605,23.7239,23.7239,298.8674,293.3352,0.5006,8.879
431,01:12:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5265,45.5265,23.7152,23.7152,298.8639,293.335,0.5006,8.9469
432,01:12:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.4927,45.4927,23.7065,23.7065,298.8604,293.3348,0.5006,9.0146
433,01:12:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.459,45.459,23.6977,23.6977,298.8569,293.3345,0.5006,9.082
434,01:12:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.4255,45.4255,23.6888,23.6888,298.8534,293.3343,0.5006,9.1491
435,01:12:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3921,45.3921,23.6799,23.6799,298.85,293.3341,0.5006,9.2158
436,01:12:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3588,45.3588,23.6709,23.6709,298.8466,293.3339,0.5006,9.2823
437,01:12:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3257,45.3257,23.6619,23.6619,298.8431,293.3337,0.5006,9.3485
438,01:12:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.2928,45.2928,23.6529,23.6529,298.8397,293.3335,0.5006,9.4145
439,01:12:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.26,45.26,23.6438,23.6438,298.8364,293.3333,0.5006,9.4801
440,01:12:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.2273,45.2273,23.6346,23.6346,298.833,293.3331,0.5006,9.5454
441,01:12:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1948,45.1948,23.6254,23.6254,298.8296,293.3329,0.5006,9.6105
442,01:12:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1624,45.1624,23.6161,23.6161,298.8263,293.3327,0.5006,9.6752
443,01:12:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1301,45.1301,23.6068,23.6068,298.8229,293.3325,0.5006,9.7397
444,01:12:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.098,45.098,23.5974,23.5974,298.8196,293.3323,0.5006,9.8039
445,01:13:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0661,45.0661,23.588,23.588,298.8163,293.3321,0.5006,9.8678
446,01:13:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0343,45.0343,23.5786,23.5786,298.813,293.3318,0.5006,9.9315
447,01:13:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0026,45.0026,23.5691,23.5691,298.8098,293.3316,0.5006,9.9948
448,01:13:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.971,44.971,23.5595,23.5595,298.8065,293.3314,0.5006,10.0579
449,01:13:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.9396,44.9396,23.5499,23.5499,298.8033,293.3312,0.5006,10.1207
450,01:13:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.9084,44.9084,23.5403,23.5403,298.8,293.3311,0.5006,10.1833
451,01:13:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8772,44.8772,23.5306,23.5306,298.7968,293.3309,0.5006,10.2455
452,01:13:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8462,44.8462,23.5208,23.5208,298.7936,293.3307,0.5006,10.3075
453,01:13:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8154,44.8154,23.511,23.511,298.7904,293.3305,0.5006,10.3692
454,01:13:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7847,44.7847,23.5012,23.5012,298.7872,293.3303,0.5006,10.4307
455,01:13:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7541,44.7541,23.4913,23.4913,298.784,293.3301,0.5006,10.4919
456,01:13:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7236,44.7236,23.4814,23.4814,298.7809,293.3299,0.5006,10.5528
457,01:13:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6933,44.6933,23.4715,23.4715,298.7778,293.3297,0.5006,10.6134
458,01:13:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6631,44.6631,23.4615,23.4615,298.7746,293.3295,0.5006,10.6738
459,01:13:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.633,44.633,23.4514,23.4514,298.7715,293.3293,0.5006,10.734
460,01:13:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6031,44.6031,23.4413,23.4413,298.7684,293.3291,0.5006,10.7938
461,01:13:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5733,44.5733,23.4312,23.4312,298.7653,293.3289,0.5006,10.8534
462,01:13:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5436,44.5436,23.421,23.421,298.7623,293.3287,0.5006,10.9128
463,01:13:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5141,44.5141,23.4108,23.4108,298.7592,293.3285,0.5006,10.9719
464,01:13:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4846,44.4846,23.4006,23.4006,298.7561,293.3284,0.5006,11.0307
465,01:13:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4553,44.4553,23.3903,23.3903,298.7531,293.3282,0.5006,11.0893
466,01:13:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4262,44.4262,23.38,23.38,298.7501,293.328,0.5006,11.1476
467,01:13:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3971,44.3971,23.3696,23.3696,298.7471,293.3278,0.5006,11.2057
468,01:13:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3682,44.3682,23.3592,23.3592,298.7441,293.3276,0.5006,11.2635
469,01:13:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3394,44.3394,23.3488,23.3488,298.7411,293.3274,0.5006,11.3211
470,01:13:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3108,44.3108,23.3383,23.3383,298.7381,293.3273,0.5006,11.3785
471,01:13:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2822,44.2822,23.3278,23.3278,298.7352,293.3271,0.5006,11.4355
472,01:13:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2538,44.2538,23.3172,23.3172,298.7322,293.3269,0.5006,11.4924
473,01:13:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2255,44.2255,23.3066,23.3066,298.7293,293.3267,0.5006,11.549
474,01:13:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1974,44.1974,23.296,23.296,298.7264,293.3265,0.5006,11.6053
475,01:13:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1693,44.1693,23.2853,23.2853,298.7234,293.3264,0.5006,11.6614
476,01:13:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1414,44.1414,23.2747,23.2747,298.7205,293.3262,0.5006,11.7173
477,01:13:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1136,44.1136,23.2639,23.2639,298.7177,293.326,0.5006,11.7729
478,01:13:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0859,44.0859,23.2532,23.2532,298.7148,293.3258,0.5006,11.8283
479,01:13:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0583,44.0583,23.2424,23.2424,298.7119,293.3256,0.5006,11.8834
480,01:13:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0309,44.0309,23.2315,23.2315,298.7091,293.3255,0.5006,11.9383
481,01:13:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0035,44.0035,23.2207,23.2207,298.7062,293.3253,0.5006,11.993
482,01:13:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9763,43.9763,23.2098,23.2098,298.7034,293.3251,0.5006,12.0474
483,01:13:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9492,43.9492,23.1988,23.1988,298.7006,293.325,0.5006,12.1016
484,01:13:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9222,43.9222,23.1879,23.1879,298.6978,293.3248,0.5006,12.1556
485,01:13:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8954,43.8954,23.1769,23.1769,298.695,293.3246,0.5006,12.2093
486,01:13:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8686,43.8686,23.1658,23.1658,298.6922,293.3244,0.5006,12.2628
487,01:13:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.842,43.842,23.1548,23.1548,298.6895,293.3243,0.5006,12.3161
488,01:13:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8154,43.8154,23.1437,23.1437,298.6867,293.3241,0.5006,12.3691
489,01:13:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.789,43.789,23.1326,23.1326,298.684,293.3239,0.5006,12.4219
490,01:13:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7627,43.7627,23.1214,23.1214,298.6812,293.3238,0.5006,12.4745
491,01:13:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7366,43.7366,23.1102,23.1102,298.6785,293.3236,0.5006,12.5269
492,01:13:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7105,43.7105,23.099,23.099,298.6758,293.3234,0.5006,12.579
493,01:13:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6845,43.6845,23.0878,23.0878,298.6731,293.3233,0.5006,12.631
494,01:13:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6587,43.6587,23.0765,23.0765,298.6704,293.3231,0.5006,12.6827
495,01:13:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6329,43.6329,23.0652,23.0652,298.6677,293.3229,0.5006,12.7341
496,01:13:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6073,43.6073,23.0539,23.0539,298.6651,293.3228,0.5006,12.7854
497,01:13:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5818,43.5818,23.0426,23.0426,298.6624,293.3226,0.5006,12.8364
498,01:13:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5564,43.5564,23.0312,23.0312,298.6598,293.3225,0.5006,12.8872
499,01:13:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5311,43.5311,23.0198,23.0198,298.6572,293.3223,0.5006,12.9378
500,01:13:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5059,43.5059,23.0083,23.0083,298.6545,293.3221,0.5006,12.9882
501,01:13:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4808,43.4808,22.9969,22.9969,298.6519,293.322,0.5006,13.0384
502,01:13:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4558,43.4558,22.9854,22.9854,298.6493,293.3218,0.5006,13.0884
503,01:13:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4309,43.4309,22.9739,22.9739,298.6467,293.3217,0.5006,13.1381
504,01:14:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4062,43.4062,22.9624,22.9624,298.6442,293.3215,0.5006,13.1876
505,01:14:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3815,43.3815,22.9508,22.9508,298.6416,293.3213,0.5006,13.237
506,01:14:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.357,43.357,22.9392,22.9392,298.6391,293.3212,0.5006,13.2861
507,01:14:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3325,43.3325,22.9276,22.9276,298.6365,293.321,0.5006,13.335
508,01:14:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3082,43.3082,22.916,22.916,298.634,293.3209,0.5006,13.3837
509,01:14:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2839,43.2839,22.9043,22.9043,298.6315,293.3207,0.5006,13.4322
510,01:14:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2598,43.2598,22.8926,22.8926,298.6289,293.3206,0.5006,13.4804
511,01:14:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2357,43.2357,22.8809,22.8809,298.6264,293.3204,0.5006,13.5285
512,01:14:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2118,43.2118,22.8692,22.8692,298.624,293.3203,0.5006,13.5764
513,01:14:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.188,43.188,22.8574,22.8574,298.6215,293.3201,0.5006,13.6241
514,01:14:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1642,43.1642,22.8457,22.8457,298.619,293.32,0.5006,13.6715
515,01:14:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1406,43.1406,22.8339,22.8339,298.6166,293.3198,0.5006,13.7188
516,01:14:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1171,43.1171,22.822,22.822,298.6141,293.3197,0.5006,13.7658
517,01:14:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0936,43.0936,22.8102,22.8102,298.6117,293.3195,0.5006,13.8127
518,01:14:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0703,43.0703,22.7983,22.7983,298.6092,293.3194,0.5006,13.8594
519,01:14:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0471,43.0471,22.7865,22.7865,298.6068,293.3192,0.5006,13.9058
520,01:14:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0239,43.0239,22.7746,22.7746,298.6044,293.3191,0.5006,13.9521
521,01:14:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0009,43.0009,22.7626,22.7626,298.602,293.3189,0.5006,13.9982
522,01:14:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.978,42.978,22.7507,22.7507,298.5996,293.3188,0.5006,14.0441
523,01:14:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9551,42.9551,22.7387,22.7387,298.5973,293.3186,0.5006,14.0898
524,01:14:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9324,42.9324,22.7267,22.7267,298.5949,293.3185,0.5006,14.1352
525,01:14:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9097,42.9097,22.7147,22.7147,298.5925,293.3183,0.5006,14.1805
526,01:14:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8872,42.8872,22.7027,22.7027,298.5902,293.3182,0.5006,14.2257
527,01:14:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8647,42.8647,22.6907,22.6907,298.5879,293.318,0.5006,14.2706
528,01:14:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8423,42.8423,22.6786,22.6786,298.5855,293.3179,0.5006,14.3153
529,01:14:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8201,42.8201,22.6666,22.6666,298.5832,293.3178,0.5006,14.3598
530,01:14:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7979,42.7979,22.6545,22.6545,298.5809,293.3176,0.5006,14.4042
