Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
326,16:52:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,50.0784,50.0784,24.2027,24.2027,299.3252,293.3632,0.5005,0.0
327,16:52:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,50.0238,50.0238,24.2035,24.2035,299.3197,293.3629,0.5005,0.0
328,16:52:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.9695,49.9695,24.2041,24.2041,299.3143,293.3626,0.5005,0.0609
329,16:52:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.9155,49.9155,24.2047,24.2047,299.309,293.3622,0.5005,0.169
330,16:52:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.8617,49.8617,24.2051,24.2051,299.3036,293.3619,0.5005,0.2765
331,16:52:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.8082,49.8082,24.2053,24.2053,299.2983,293.3616,0.5005,0.3836
332,16:52:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.7549,49.7549,24.2055,24.2055,299.293,293.3613,0.5005,0.4901
333,16:52:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.7019,49.7019,24.2055,24.2055,299.2877,293.3609,0.5005,0.5962
334,16:52:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.6492,49.6492,24.2053,24.2053,299.2824,293.3606,0.5005,0.7017
335,16:52:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.5966,49.5966,24.2051,24.2051,299.2772,293.3603,0.5005,0.8067
336,16:52:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.5443,49.5443,24.2047,24.2047,299.272,293.36,0.5005,0.9113
337,16:53:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.4923,49.4923,24.2042,24.2042,299.2668,293.3597,0.5005,1.0154
338,16:53:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.4405,49.4405,24.2035,24.2035,299.2616,293.3593,0.5005,1.119
339,16:53:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.389,49.389,24.2027,24.2027,299.2565,293.359,0.5005,1.2221
340,16:53:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.3376,49.3376,24.2018,24.2018,299.2513,293.3587,0.5005,1.3247
341,16:53:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.2866,49.2866,24.2008,24.2008,299.2462,293.3584,0.5005,1.4269
342,16:53:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.2357,49.2357,24.1997,24.1997,299.2411,293.3581,0.5005,1.5285
343,16:53:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.1851,49.1851,24.1984,24.1984,299.2361,293.3578,0.5005,1.6297
344,16:53:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.1348,49.1348,24.197,24.197,299.231,293.3575,0.5005,1.7305
345,16:53:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.0846,49.0846,24.1955,24.1955,299.226,293.3572,0.5005,1.8307
346,16:53:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,49.0347,49.0347,24.1939,24.1939,299.221,293.3568,0.5005,1.9305
347,16:53:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.9851,48.9851,24.1922,24.1922,299.216,293.3565,0.5005,2.0299
348,16:53:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.9356,48.9356,24.1903,24.1903,299.211,293.3562,0.5005,2.1287
349,16:53:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.8864,48.8864,24.1884,24.1884,299.2061,293.3559,0.5005,2.2272
350,16:53:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.8374,48.8374,24.1863,24.1863,299.2012,293.3556,0.5005,2.3251
351,16:53:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.7887,48.7887,24.1841,24.1841,299.1963,293.3553,0.5005,2.4226
352,16:53:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.7401,48.7401,24.1818,24.1818,299.1914,293.355,0.5005,2.5197
353,16:53:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.6918,48.6918,24.1794,24.1794,299.1865,293.3547,0.5005,2.6163
354,16:53:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.6438,48.6438,24.1769,24.1769,299.1817,293.3544,0.5005,2.7125
355,16:53:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.5959,48.5959,24.1742,24.1742,299.1769,293.3541,0.5005,2.8082
356,16:53:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.5482,48.5482,24.1715,24.1715,299.1721,293.3539,0.5005,2.9035
357,16:53:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.5008,48.5008,24.1686,24.1686,299.1673,293.3536,0.5005,2.9984
358,16:53:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.4536,48.4536,24.1657,24.1657,299.1625,293.3533,0.5005,3.0928
359,16:53:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.4066,48.4066,24.1626,24.1626,299.1578,293.353,0.5005,3.1868
360,16:53:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.3598,48.3598,24.1594,24.1594,299.1531,293.3527,0.5005,3.2803
361,16:53:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.3133,48.3133,24.1562,24.1562,299.1484,293.3524,0.5005,3.3734
362,16:53:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.2669,48.2669,24.1528,24.1528,299.1437,293.3521,0.5005,3.4661
363,16:53:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.2208,48.2208,24.1493,24.1493,299.139,293.3518,0.5005,3.5584
364,16:53:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.1749,48.1749,24.1457,24.1457,299.1344,293.3515,0.5005,3.6502
365,16:53:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.1292,48.1292,24.142,24.142,299.1298,293.3513,0.5005,3.7417
366,16:53:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.0837,48.0837,24.1383,24.1383,299.1252,293.351,0.5005,3.8327
367,16:53:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,48.0384,48.0384,24.1344,24.1344,299.1206,293.3507,0.5005,3.9233
368,16:53:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.9933,47.9933,24.1304,24.1304,299.116,293.3504,0.5005,4.0134
369,16:53:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.9484,47.9484,24.1263,24.1263,299.1115,293.3501,0.5005,4.1032
370,16:53:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.9037,47.9037,24.1222,24.1222,299.107,293.3499,0.5005,4.1926
371,16:53:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.8592,47.8592,24.1179,24.1179,299.1024,293.3496,0.5005,4.2815
372,16:53:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.815,47.815,24.1135,24.1135,299.098,293.3493,0.5005,4.3701
373,16:53:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.7709,47.7709,24.1091,24.1091,299.0935,293.349,0.5005,4.4582
374,16:53:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.727,47.727,24.1045,24.1045,299.089,293.3488,0.5005,4.5459
375,16:53:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.6834,47.6834,24.0999,24.0999,299.0846,293.3485,0.5005,4.6333
376,16:53:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.6399,47.6399,24.0952,24.0952,299.0802,293.3482,0.5005,4.7202
377,16:53:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5966,47.5966,24.0903,24.0903,299.0758,293.348,0.5005,4.8068
378,16:53:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5535,47.5535,24.0854,24.0854,299.0714,293.3477,0.5005,4.8929
379,16:53:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.5106,47.5106,24.0804,24.0804,299.0671,293.3474,0.5005,4.9787
380,16:53:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.468,47.468,24.0753,24.0753,299.0627,293.3472,0.5005,5.0641
381,16:53:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.4255,47.4255,24.0702,24.0702,299.0584,293.3469,0.5005,5.1491
382,16:53:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.3832,47.3832,24.0649,24.0649,299.0541,293.3466,0.5005,5.2337
383,16:53:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.341,47.341,24.0595,24.0595,299.0498,293.3464,0.5005,5.3179
384,16:53:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2991,47.2991,24.0541,24.0541,299.0455,293.3461,0.5005,5.4018
385,16:53:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2574,47.2574,24.0486,24.0486,299.0413,293.3458,0.5005,5.4852
386,16:53:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.2158,47.2158,24.043,24.043,299.0371,293.3456,0.5005,5.5683
387,16:53:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.1745,47.1745,24.0373,24.0373,299.0328,293.3453,0.5005,5.651
388,16:53:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.1333,47.1333,24.0315,24.0315,299.0286,293.3451,0.5005,5.7334
389,16:53:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0923,47.0923,24.0257,24.0257,299.0245,293.3448,0.5005,5.8154
390,16:53:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0515,47.0515,24.0198,24.0198,299.0203,293.3446,0.5005,5.897
391,16:53:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,47.0109,47.0109,24.0137,24.0137,299.0162,293.3443,0.5005,5.9782
392,16:53:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.9705,46.9705,24.0077,24.0077,299.012,293.344,0.5005,6.0591
393,16:53:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.9302,46.9302,24.0015,24.0015,299.0079,293.3438,0.5005,6.1396
394,16:53:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8901,46.8901,23.9952,23.9952,299.0038,293.3435,0.5005,6.2197
395,16:53:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8502,46.8502,23.9889,23.9889,298.9997,293.3433,0.5005,6.2995
396,16:54:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.8105,46.8105,23.9825,23.9825,298.9957,293.343,0.5005,6.3789
397,16:54:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.771,46.771,23.976,23.976,298.9916,293.3428,0.5005,6.458
398,16:54:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.7316,46.7316,23.9695,23.9695,298.9876,293.3425,0.5005,6.5367
399,16:54:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6925,46.6925,23.9629,23.9629,298.9836,293.3423,0.5005,6.6151
400,16:54:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6534,46.6534,23.9562,23.9562,298.9796,293.3421,0.5005,6.6931
401,16:54:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.6146,46.6146,23.9494,23.9494,298.9756,293.3418,0.5005,6.7708
402,16:54:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.5759,46.5759,23.9425,23.9425,298.9717,293.3416,0.5005,6.8481
403,16:54:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.5375,46.5375,23.9356,23.9356,298.9677,293.3413,0.5005,6.9251
404,16:54:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.4991,46.4991,23.9286,23.9286,298.9638,293.3411,0.5005,7.0017
405,16:54:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.461,46.461,23.9216,23.9216,298.9599,293.3409,0.5005,7.078
406,16:54:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.423,46.423,23.9145,23.9145,298.956,293.3406,0.5005,7.1539
407,16:54:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3852,46.3852,23.9073,23.9073,298.9521,293.3404,0.5005,7.2296
408,16:54:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3476,46.3476,23.9,23.9,298.9483,293.3401,0.5005,7.3048
409,16:54:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.3101,46.3101,23.8926,23.8926,298.9444,293.3399,0.5005,7.3798
410,16:54:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.2728,46.2728,23.8852,23.8852,298.9406,293.3397,0.5005,7.4544
411,16:54:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.2357,46.2357,23.8778,23.8778,298.9368,293.3394,0.5005,7.5286
412,16:54:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1987,46.1987,23.8702,23.8702,298.933,293.3392,0.5005,7.6026
413,16:54:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1619,46.1619,23.8626,23.8626,298.9292,293.339,0.5005,7.6762
414,16:54:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.1253,46.1253,23.855,23.855,298.9255,293.3387,0.5005,7.7495
415,16:54:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0888,46.0888,23.8472,23.8472,298.9217,293.3385,0.5005,7.8225
416,16:54:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0525,46.0525,23.8394,23.8394,298.918,293.3383,0.5005,7.8951
417,16:54:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,46.0163,46.0163,23.8316,23.8316,298.9143,293.3381,0.5005,7.9674
418,16:54:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9803,45.9803,23.8237,23.8237,298.9106,293.3378,0.5005,8.0394
419,16:54:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9445,45.9445,23.8157,23.8157,298.9069,293.3376,0.5005,8.1111
420,16:54:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.9088,45.9088,23.8076,23.8076,298.9032,293.3374,0.5005,8.1824
421,16:54:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8733,45.8733,23.7995,23.7995,298.8996,293.3372,0.5005,8.2535
422,16:54:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8379,45.8379,23.7913,23.7913,298.8959,293.3369,0.5005,8.3242
423,16:54:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.8027,45.8027,23.7831,23.7831,298.8923,293.3367,0.5005,8.3946
424,16:54:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.7676,45.7676,23.7748,23.7748,298.8887,293.3365,0.5005,8.4648
425,16:54:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.7327,45.7327,23.7665,23.7665,298.8851,293.3363,0.5006,8.5346
426,16:54:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.698,45.698,23.7581,23.7581,298.8815,293.336,0.5006,8.604
427,16:54:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.6634,45.6634,23.7496,23.7496,298.878,293.3358,0.5006,8.6732
428,16:54:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.6289,45.6289,23.7411,23.7411,298.8744,293.3356,0.5006,8.7421
429,16:54:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5947,45.5947,23.7325,23.7325,298.8709,293.3354,0.5006,8.8107
430,16:54:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5605,45.5605,23.7239,23.7239,298.8674,293.3352,0.5006,8.879
431,16:54:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.5265,45.5265,23.7152,23.7152,298.8639,293.335,0.5006,8.9469
432,16:54:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.4927,45.4927,23.7065,23.7065,298.8604,293.3348,0.5006,9.0146
433,16:54:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.459,45.459,23.6977,23.6977,298.8569,293.3345,0.5006,9.082
434,16:54:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.4255,45.4255,23.6888,23.6888,298.8534,293.3343,0.5006,9.1491
435,16:54:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3921,45.3921,23.6799,23.6799,298.85,293.3341,0.5006,9.2158
436,16:54:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3588,45.3588,23.6709,23.6709,298.8466,293.3339,0.5006,9.2823
437,16:54:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.3257,45.3257,23.6619,23.6619,298.8431,293.3337,0.5006,9.3485
438,16:54:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.2928,45.2928,23.6529,23.6529,298.8397,293.3335,0.5006,9.4145
439,16:54:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.26,45.26,23.6438,23.6438,298.8364,293.3333,0.5006,9.4801
440,16:54:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.2273,45.2273,23.6346,23.6346,298.833,293.3331,0.5006,9.5454
441,16:54:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1948,45.1948,23.6254,23.6254,298.8296,293.3329,0.5006,9.6105
442,16:54:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1624,45.1624,23.6161,23.6161,298.8263,293.3327,0.5006,9.6752
443,16:54:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.1301,45.1301,23.6068,23.6068,298.8229,293.3325,0.5006,9.7397
444,16:54:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.098,45.098,23.5974,23.5974,298.8196,293.3323,0.5006,9.8039
445,16:54:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0661,45.0661,23.588,23.588,298.8163,293.3321,0.5006,9.8678
446,16:54:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0343,45.0343,23.5786,23.5786,298.813,293.3318,0.5006,9.9315
447,16:54:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,45.0026,45.0026,23.5691,23.5691,298.8098,293.3316,0.5006,9.9948
448,16:54:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.971,44.971,23.5595,23.5595,298.8065,293.3314,0.5006,10.0579
449,16:54:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.9396,44.9396,23.5499,23.5499,298.8033,293.3312,0.5006,10.1207
450,16:54:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.9084,44.9084,23.5403,23.5403,298.8,293.3311,0.5006,10.1833
451,16:54:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8772,44.8772,23.5306,23.5306,298.7968,293.3309,0.5006,10.2455
452,16:54:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8462,44.8462,23.5208,23.5208,298.7936,293.3307,0.5006,10.3075
453,16:54:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.8154,44.8154,23.511,23.511,298.7904,293.3305,0.5006,10.3692
454,16:54:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7847,44.7847,23.5012,23.5012,298.7872,293.3303,0.5006,10.4307
455,16:54:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7541,44.7541,23.4913,23.4913,298.784,293.3301,0.5006,10.4919
456,16:55:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.7236,44.7236,23.4814,23.4814,298.7809,293.3299,0.5006,10.5528
457,16:55:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6933,44.6933,23.4715,23.4715,298.7778,293.3297,0.5006,10.6134
458,16:55:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6631,44.6631,23.4615,23.4615,298.7746,293.3295,0.5006,10.6738
459,16:55:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.633,44.633,23.4514,23.4514,298.7715,293.3293,0.5006,10.734
460,16:55:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.6031,44.6031,23.4413,23.4413,298.7684,293.3291,0.5006,10.7938
461,16:55:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5733,44.5733,23.4312,23.4312,298.7653,293.3289,0.5006,10.8534
462,16:55:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5436,44.5436,23.421,23.421,298.7623,293.3287,0.5006,10.9128
463,16:55:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.5141,44.5141,23.4108,23.4108,298.7592,293.3285,0.5006,10.9719
464,16:55:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4846,44.4846,23.4006,23.4006,298.7561,293.3284,0.5006,11.0307
465,16:55:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4553,44.4553,23.3903,23.3903,298.7531,293.3282,0.5006,11.0893
466,16:55:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.4262,44.4262,23.38,23.38,298.7501,293.328,0.5006,11.1476
467,16:55:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3971,44.3971,23.3696,23.3696,298.7471,293.3278,0.5006,11.2057
468,16:55:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3682,44.3682,23.3592,23.3592,298.7441,293.3276,0.5006,11.2635
469,16:55:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3394,44.3394,23.3488,23.3488,298.7411,293.3274,0.5006,11.3211
470,16:55:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.3108,44.3108,23.3383,23.3383,298.7381,293.3273,0.5006,11.3785
471,16:55:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2822,44.2822,23.3278,23.3278,298.7352,293.3271,0.5006,11.4355
472,16:55:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2538,44.2538,23.3172,23.3172,298.7322,293.3269,0.5006,11.4924
473,16:55:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.2255,44.2255,23.3066,23.3066,298.7293,293.3267,0.5006,11.549
474,16:55:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1974,44.1974,23.296,23.296,298.7264,293.3265,0.5006,11.6053
475,16:55:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1693,44.1693,23.2853,23.2853,298.7234,293.3264,0.5006,11.6614
476,16:55:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1414,44.1414,23.2747,23.2747,298.7205,293.3262,0.5006,11.7173
477,16:55:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.1136,44.1136,23.2639,23.2639,298.7177,293.326,0.5006,11.7729
478,16:55:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0859,44.0859,23.2532,23.2532,298.7148,293.3258,0.5006,11.8283
479,16:55:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0583,44.0583,23.2424,23.2424,298.7119,293.3256,0.5006,11.8834
480,16:55:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0309,44.0309,23.2315,23.2315,298.7091,293.3255,0.5006,11.9383
481,16:55:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,44.0035,44.0035,23.2207,23.2207,298.7062,293.3253,0.5006,11.993
482,16:55:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9763,43.9763,23.2098,23.2098,298.7034,293.3251,0.5006,12.0474
483,16:55:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9492,43.9492,23.1988,23.1988,298.7006,293.325,0.5006,12.1016
484,16:55:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.9222,43.9222,23.1879,23.1879,298.6978,293.3248,0.5006,12.1556
485,16:55:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8954,43.8954,23.1769,23.1769,298.695,293.3246,0.5006,12.2093
486,16:55:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8686,43.8686,23.1658,23.1658,298.6922,293.3244,0.5006,12.2628
